"review_id","star_rating","review_text","afinn_score","Sentiment"
28175,4,"These filters are an inexpensive alternative to those overpriced contraptions for brewing tea.  Just use your porcelain teapot!  Though they are big for a mug, they can still be used for your loose-leaf concoctions.",-2,"Negative"
296838,5,"We are doing some long term camping and so I can no longer use an electric coffeemaker.  I have never used a perculator, and so had to switch to instant coffee, much to my chagrin..... UNTIL, that is, I discovered Buenda by Juan Valdez.....YUM!  I may never return to ground coffee.  Give this a try, folks - it is truly delicious.",-3,"Negative"
505307,2,"I don't usually leave low ratings on items, but I was really disappointed with the taste of this tea. It smells really great, but the taste of the brewed tea is really bland, and does not correlate with the aroma of the tea bags in the box. I love fennel tea, and usually buy mine overseas. When I ran out, I purchased this product instead. Sadly disappointing.",-1,"Negative"
115489,5,"Our cats love this.  We switched to this for half of their meals from regular dry food to help with urinary problems with one of the cats and to get them away from carb-rich food.  The cats really, really like this and have lost some weight over using Iams dry, weight-loss, hairball formula, which was one of the goals of changing their food.  Also, with it being moist food I can easily add a joint supplement to our older cat's food.  The only downside, like most moist food, is that the cats started having hairballs again.  This is why we give them this for only half of their meals and use dry food for the other half.  I switched their dry food also, but to a brand that isn't sold here, so I won't mention the brand.<br /><br />We love that this doesn't smell bad or give our cats digestive problems.  Cheaper moist cat food smells horrible and upsets our cats' digestive systems (which also smells horrible ;)).  I like that this is made with ""human grade"" ingredients.  I think this must account for the smell.  It smells pretty much like tinned meat a human would eat, like tinned chicken or fish.",-2,"Negative"
83118,5,"This Grey Poupon is likely to be sold out at our local grocery store.  No other Dijon compares so far...  We tried another brand and it was awful.  We love this in our home and stock up all the time.",-2,"Negative"
164395,5,"I have only recently found myself to be gluten intolerant, and in the process of trying to find products which meet those parameters, I have found them to be horrible, disgusting, moderately okay and then low and behold you find a product and a brand that is exceptional.  This is one of those products and brands.  You can't find a granola any better than this one.  My granddaughter loves it too.",-4,"Negative"
63739,2,"Keep in mind your getting just shy of 7 ounces here and for me that was about 3 gulps before the thrill was gone, but it left me with a bitter taste and even worse aftertaste.<br /><br />What really would me bother me though is the wallet shock from having to pay $2 per can for this when my local retail stores sell their brand for $1 and the Starbucks variety for $1.50 per can.<br /><br />Guess Coke (the actual producers of this product) needed to bolster the old bank accounts.",-11,"Negative"
401984,1,"I bought this because I love gnocchi, but I hate taking the time to make it. This was literally the most disgusting pasta I've ever had. I checked the box afterward to make sure I made it correctly. I did. The directions couldn't be easier, and who honestly messes up boxed pasta. The product smelled like dog food. I had about three bites and threw out the rest.",-1,"Negative"
465173,4,"The berries were packaged very well.  They looked just like the photos on the site when I pulled them out.  The berries were so large, that my guests were cutting the berries in half so they could eat them.  That is when I noticed that the chocolate coating started falling off the berries. The chocolate will also start falling off if the berries are left out on the table for to long.  I glade I got them but I do not see myself buying them again.",-1,"Negative"
20905,4,"The cookies are great, though they arrived with many of them in pieces - the packaging was totally incompetent and ineffective. A huge, wasteful carton with a couple of plastic bubbles and the packs of cookies rattling around. Shippers need to rethink this useless and unsustainable packaging.",-2,"Negative"
205216,1,"NEGATIVE STAR RATING BECAUSE I ORDERED CASHEW BUTTER AND GOT MACADAMIA BUTTER WHICH I AM ALLERGIC TO.  NO CONTACT INFO.  I WANT MY CASHEW BUTTER!!!!!!!!!!!!!!",-4,"Negative"
23448,5,"We have used this several different times now and really enjoyed it.  We use the original flavor for our daughter, and then the spicy for us.<br /><br />Here are a few tips that we think work well:<br />1. Cut the pork into small pieces, 1 inch square for example.  They cook faster and more evenly.<br />2. It seems that using a bag and shaking wastes a lot of the crumbs.  Instead, put a little bit of water in one bowl, pour some shake-n-bake in a second bowl and leave the package open and accessible.  Then dip the pork pieces in the water, let them drip, then roll them around in the seasoning.  If you need more, pour more in.  Seems to work well.<br /><br />Yum!",-2,"Negative"
331181,2,"This is a dark bitter roast coffee. The flavor is bitter and almost sour. I have tried a lot of K-cups...and really like some of the darker roasts (Newman's Own and Dark Magic)...but this one really misses the mark for me. It takes a lot of milk and sugar to make this palatable.",-2,"Negative"
372958,1,"Instead of coming in a nice bagged package, as the picture shows, I received 4 mylar balls shoved loose into the mailing envelope. There was no sign of the original packaging. They were crushed flat and ripped in several places, and appear to be old and dusty (possibly used?) The balls were so badly flattened that I could not return the balls to a ""round"" shape even when I tried reshaping them. It may seem petty to complain about packaging for a cat's toy, but the items recieved were NOT as pictured, and were squished entirely flat and all 4 of them were torn. I was very disappointed that I did not even receive new-looking items from this seller for the price I was charged.",-15,"Negative"
